VENDOR,P-NO,P-NAME,PO-NO,DUE,PLACE,PRICE,QTY,RCV,REMAIN,LAST_RCV,EX-LOT,ISSUE,STS,DOC_NO,UNIT WEIGHT,DUE-TIME,PRIVILEDGE
TRT,16164-0012,CANISTER,RC6952,12/14/2018,G1S,127.43,300,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7166,11/30/2018,G1S,26.6,28,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7167,12/3/2018,G1S,26.6,252,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7168,12/4/2018,G1S,26.6,224,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7169,12/6/2018,G1S,26.6,224,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7170,12/7/2018,G1S,26.6,224,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7171,12/8/2018,G1S,26.6,224,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7172,12/10/2018,G1S,26.6,252,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7173,12/11/2018,G1S,26.6,224,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7174,12/12/2018,G1S,26.6,224,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7175,12/13/2018,G1S,26.6,168,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,RD7176,12/14/2018,G1S,26.6,196,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.049,08:00-09:00,FREEZONE
TRT,51044-1085  KMT,TUBE-ASSY,RD7642,12/6/2018,G1S,26.7,100,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.046,08:00-09:00,FREEZONE
TRT,51044-1085  KMT,TUBE-ASSY,RD7643,12/11/2018,G1S,26.7,100,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.046,08:00-09:00,FREEZONE
TRT,52010-1053  KMT,ELEMENT-OIL-FILTER,RD7666,12/4/2018,G1S,34.55,100,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.0375,08:00-09:00,FREEZONE
TRT,52010-1053  KMT,ELEMENT-OIL-FILTER,RD7667,12/11/2018,G1S,34.55,100,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.0375,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RE5113,12/3/2018,G1S,3,200,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.0005,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RE5114,12/7/2018,G1S,3,200,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.0005,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RE5115,12/10/2018,G1S,3,200,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.0005,08:00-09:00,FREEZONE
TRT,92170-1796,CLAMP,RE5116,12/12/2018,G1S,3,200,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.0005,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5877,12/4/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5878,12/6/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5879,12/7/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5880,12/8/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5881,12/10/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5882,12/12/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
TRT,92192-0921,TUBE,RE5883,12/13/2018,G1S,2.25,100,0,0,00/00/0000,,11/14/2018,P,1812-R2113,0.004,08:00-09:00,FREEZONE
